ID,name,state,climreg,X,Y,pointList
2210052,São José do Divino,PI,AS,-41.86101504,-3.77448461,"ee.Feature(ee.Geometry.Point([-41.86101504,-3.77448461],'EPSG:4674'),  {'point_id': '2210052'}),"
2201919,Bom Princípio do Piauí,PI,AS,-41.63063303,-3.157405971,"ee.Feature(ee.Geometry.Point([-41.63063303,-3.157405971],'EPSG:4674'),  {'point_id': '2201919'}),"
2202083,Cajueiro da Praia,PI,AS,-41.36160341,-2.992705118,"ee.Feature(ee.Geometry.Point([-41.36160341,-2.992705118],'EPSG:4674'),  {'point_id': '2202083'}),"
2202703,Cocal,PI,AS,-41.54229659,-3.453670712,"ee.Feature(ee.Geometry.Point([-41.54229659,-3.453670712],'EPSG:4674'),  {'point_id': '2202703'}),"
2202729,Cocal dos Alves,PI,AS,-41.42084068,-3.630338057,"ee.Feature(ee.Geometry.Point([-41.42084068,-3.630338057],'EPSG:4674'),  {'point_id': '2202729'}),"
2205706,Luís Correia,PI,AS,-41.48169532,-3.082152772,"ee.Feature(ee.Geometry.Point([-41.48169532,-3.082152772],'EPSG:4674'),  {'point_id': '2205706'}),"
2302057,Barroquinha,CE,AS,-41.17364134,-2.970623649,"ee.Feature(ee.Geometry.Point([-41.17364134,-2.970623649],'EPSG:4674'),  {'point_id': '2302057'}),"
2303402,Carnaubal,CE,AS,-41.01020976,-4.130120775,"ee.Feature(ee.Geometry.Point([-41.01020976,-4.130120775],'EPSG:4674'),  {'point_id': '2303402'}),"
2303907,Chaval,CE,AS,-41.23256209,-3.092642628,"ee.Feature(ee.Geometry.Point([-41.23256209,-3.092642628],'EPSG:4674'),  {'point_id': '2303907'}),"
2304707,Granja,CE,AS,-41.00167778,-3.230616624,"ee.Feature(ee.Geometry.Point([-41.00167778,-3.230616624],'EPSG:4674'),  {'point_id': '2304707'}),"
2305308,Ibiapina,CE,AS,-41.00619766,-3.951128847,"ee.Feature(ee.Geometry.Point([-41.00619766,-3.951128847],'EPSG:4674'),  {'point_id': '2305308'}),"
2312304,São Benedito,CE,AS,-40.96951168,-4.040851995,"ee.Feature(ee.Geometry.Point([-40.96951168,-4.040851995],'EPSG:4674'),  {'point_id': '2312304'}),"
2313401,Tianguá,CE,AS,-41.05497403,-3.736147597,"ee.Feature(ee.Geometry.Point([-41.05497403,-3.736147597],'EPSG:4674'),  {'point_id': '2313401'}),"
2313609,Ubajara,CE,AS,-41.0045032,-3.866569489,"ee.Feature(ee.Geometry.Point([-41.0045032,-3.866569489],'EPSG:4674'),  {'point_id': '2313609'}),"
2314102,Viçosa do Ceará,CE,AS,-41.13605554,-3.546198226,"ee.Feature(ee.Geometry.Point([-41.13605554,-3.546198226],'EPSG:4674'),  {'point_id': '2314102'}),"
2201051,Assunção do Piauí,PI,AS,-41.06876937,-5.879957959,"ee.Feature(ee.Geometry.Point([-41.06876937,-5.879957959],'EPSG:4674'),  {'point_id': '2201051'}),"
2201945,Boqueirão do Piauí,PI,AS,-42.11151143,-4.540183185,"ee.Feature(ee.Geometry.Point([-42.11151143,-4.540183185],'EPSG:4674'),  {'point_id': '2201945'}),"
2202026,Buriti dos Montes,PI,AS,-41.19991554,-5.162286175,"ee.Feature(ee.Geometry.Point([-41.19991554,-5.162286175],'EPSG:4674'),  {'point_id': '2202026'}),"
2202604,Castelo do Piauí,PI,AS,-41.56700665,-5.326567431,"ee.Feature(ee.Geometry.Point([-41.56700665,-5.326567431],'EPSG:4674'),  {'point_id': '2202604'}),"
2202711,Cocal de Telha,PI,AS,-41.95764031,-4.616823384,"ee.Feature(ee.Geometry.Point([-41.95764031,-4.616823384],'EPSG:4674'),  {'point_id': '2202711'}),"
2205276,Jatobá do Piauí,PI,AS,-41.91833735,-4.841496372,"ee.Feature(ee.Geometry.Point([-41.91833735,-4.841496372],'EPSG:4674'),  {'point_id': '2205276'}),"
2205516,Juazeiro do Piauí,PI,AS,-41.58955581,-4.958294519,"ee.Feature(ee.Geometry.Point([-41.58955581,-4.958294519],'EPSG:4674'),  {'point_id': '2205516'}),"
2206357,Milton Brandão,PI,AS,-41.48997416,-4.698777822,"ee.Feature(ee.Geometry.Point([-41.48997416,-4.698777822],'EPSG:4674'),  {'point_id': '2206357'}),"
2206753,Nossa Senhora de Nazaré,PI,AS,-42.18890076,-4.643589151,"ee.Feature(ee.Geometry.Point([-42.18890076,-4.643589151],'EPSG:4674'),  {'point_id': '2206753'}),"
2206951,Novo Santo Antônio,PI,AS,-41.92272905,-5.278552342,"ee.Feature(ee.Geometry.Point([-41.92272905,-5.278552342],'EPSG:4674'),  {'point_id': '2206951'}),"
2208106,Pimenteiras,PI,AS,-41.16642632,-6.344721091,"ee.Feature(ee.Geometry.Point([-41.16642632,-6.344721091],'EPSG:4674'),  {'point_id': '2208106'}),"
2208601,Prata do Piauí,PI,AS,-42.16661822,-5.725258117,"ee.Feature(ee.Geometry.Point([-42.16661822,-5.725258117],'EPSG:4674'),  {'point_id': '2208601'}),"
2209153,Santa Cruz dos Milagres,PI,AS,-41.86860058,-5.907957123,"ee.Feature(ee.Geometry.Point([-41.86860058,-5.907957123],'EPSG:4674'),  {'point_id': '2209153'}),"
2209906,São João da Serra,PI,AS,-41.8778411,-5.542498533,"ee.Feature(ee.Geometry.Point([-41.8778411,-5.542498533],'EPSG:4674'),  {'point_id': '2209906'}),"
2210409,São Miguel do Tapuio,PI,AS,-41.43972538,-5.741036391,"ee.Feature(ee.Geometry.Point([-41.43972538,-5.741036391],'EPSG:4674'),  {'point_id': '2210409'}),"
2210656,Sigefredo Pacheco,PI,AS,-41.80511962,-4.975534621,"ee.Feature(ee.Geometry.Point([-41.80511962,-4.975534621],'EPSG:4674'),  {'point_id': '2210656'}),"
2304103,Crateús,CE,AS,-40.71957746,-5.199314698,"ee.Feature(ee.Geometry.Point([-40.71957746,-5.199314698],'EPSG:4674'),  {'point_id': '2304103'}),"
2304236,Croatá,CE,AS,-40.97510553,-4.387732998,"ee.Feature(ee.Geometry.Point([-40.97510553,-4.387732998],'EPSG:4674'),  {'point_id': '2304236'}),"
2305001,Guaraciaba do Norte,CE,AS,-40.91540351,-4.232774785,"ee.Feature(ee.Geometry.Point([-40.91540351,-4.232774785],'EPSG:4674'),  {'point_id': '2305001'}),"
2305902,Ipueiras,CE,AS,-40.87689122,-4.572810575,"ee.Feature(ee.Geometry.Point([-40.87689122,-4.572810575],'EPSG:4674'),  {'point_id': '2305902'}),"
2309409,Novo Oriente,CE,AS,-40.77084906,-5.592636801,"ee.Feature(ee.Geometry.Point([-40.77084906,-5.592636801],'EPSG:4674'),  {'point_id': '2309409'}),"
2311009,Poranga,CE,AS,-41.07743741,-4.799478187,"ee.Feature(ee.Geometry.Point([-41.07743741,-4.799478187],'EPSG:4674'),  {'point_id': '2311009'}),"
2311264,Quiterianópolis,CE,AS,-40.76086957,-5.871524853,"ee.Feature(ee.Geometry.Point([-40.76086957,-5.871524853],'EPSG:4674'),  {'point_id': '2311264'}),"
2300200,Acaraú,CE,AS,-40.08814605,-2.967889809,"ee.Feature(ee.Geometry.Point([-40.08814605,-2.967889809],'EPSG:4674'),  {'point_id': '2300200'}),"
2300754,Amontada,CE,AS,-39.78516914,-3.239589799,"ee.Feature(ee.Geometry.Point([-39.78516914,-3.239589799],'EPSG:4674'),  {'point_id': '2300754'}),"
2302305,Bela Cruz,CE,AS,-40.30800329,-3.053461296,"ee.Feature(ee.Geometry.Point([-40.30800329,-3.053461296],'EPSG:4674'),  {'point_id': '2302305'}),"
2302602,Camocim,CE,AS,-40.8008881,-2.94981718,"ee.Feature(ee.Geometry.Point([-40.8008881,-2.94981718],'EPSG:4674'),  {'point_id': '2302602'}),"
2304251,Cruz,CE,AS,-40.32328966,-2.896536205,"ee.Feature(ee.Geometry.Point([-40.32328966,-2.896536205],'EPSG:4674'),  {'point_id': '2304251'}),"
2306553,Itarema,CE,AS,-39.88905455,-3.049824628,"ee.Feature(ee.Geometry.Point([-39.88905455,-3.049824628],'EPSG:4674'),  {'point_id': '2306553'}),"
2307254,Jijoca de Jericoacoara,CE,AS,-40.49529583,-2.87775923,"ee.Feature(ee.Geometry.Point([-40.49529583,-2.87775923],'EPSG:4674'),  {'point_id': '2307254'}),"
2307809,Marco,CE,AS,-40.26178241,-3.18957772,"ee.Feature(ee.Geometry.Point([-40.26178241,-3.18957772],'EPSG:4674'),  {'point_id': '2307809'}),"
2307908,Martinópole,CE,AS,-40.64877912,-3.169641227,"ee.Feature(ee.Geometry.Point([-40.64877912,-3.169641227],'EPSG:4674'),  {'point_id': '2307908'}),"
2308906,Morrinhos,CE,AS,-40.08915768,-3.284056168,"ee.Feature(ee.Geometry.Point([-40.08915768,-3.284056168],'EPSG:4674'),  {'point_id': '2308906'}),"
2312007,Santana do Acaraú,CE,AS,-40.1646949,-3.461018742,"ee.Feature(ee.Geometry.Point([-40.1646949,-3.461018742],'EPSG:4674'),  {'point_id': '2312007'}),"
2312809,Senador Sá,CE,AS,-40.46104169,-3.270052176,"ee.Feature(ee.Geometry.Point([-40.46104169,-3.270052176],'EPSG:4674'),  {'point_id': '2312809'}),"
2313906,Uruoca,CE,AS,-40.68035094,-3.32091532,"ee.Feature(ee.Geometry.Point([-40.68035094,-3.32091532],'EPSG:4674'),  {'point_id': '2313906'}),"
2304004,Coreaú,CE,AS,-40.72636463,-3.641515123,"ee.Feature(ee.Geometry.Point([-40.72636463,-3.641515123],'EPSG:4674'),  {'point_id': '2304004'}),"
2304509,Frecheirinha,CE,AS,-40.82276446,-3.710810436,"ee.Feature(ee.Geometry.Point([-40.82276446,-3.710810436],'EPSG:4674'),  {'point_id': '2304509'}),"
2304657,Graça,CE,AS,-40.77399469,-4.045700143,"ee.Feature(ee.Geometry.Point([-40.77399469,-4.045700143],'EPSG:4674'),  {'point_id': '2304657'}),"
2305803,Ipu,CE,AS,-40.66914897,-4.369671743,"ee.Feature(ee.Geometry.Point([-40.66914897,-4.369671743],'EPSG:4674'),  {'point_id': '2305803'}),"
2308807,Moraújo,CE,AS,-40.67953436,-3.461107281,"ee.Feature(ee.Geometry.Point([-40.67953436,-3.461107281],'EPSG:4674'),  {'point_id': '2308807'}),"
2309003,Mucambo,CE,AS,-40.755904,-3.897805443,"ee.Feature(ee.Geometry.Point([-40.755904,-3.897805443],'EPSG:4674'),  {'point_id': '2309003'}),"
2311702,Reriutaba,CE,AS,-40.61327444,-4.120856741,"ee.Feature(ee.Geometry.Point([-40.61327444,-4.120856741],'EPSG:4674'),  {'point_id': '2311702'}),"
2300507,Alcântaras,CE,AS,-40.54301753,-3.592264192,"ee.Feature(ee.Geometry.Point([-40.54301753,-3.592264192],'EPSG:4674'),  {'point_id': '2300507'}),"
2308005,Massapê,CE,AS,-40.38760324,-3.48426649,"ee.Feature(ee.Geometry.Point([-40.38760324,-3.48426649],'EPSG:4674'),  {'point_id': '2308005'}),"
2312908,Sobral,CE,AS,-40.22790875,-3.811047136,"ee.Feature(ee.Geometry.Point([-40.22790875,-3.811047136],'EPSG:4674'),  {'point_id': '2312908'}),"
2308203,Meruoca,CE,AS,-40.4508527,-3.578592323,"ee.Feature(ee.Geometry.Point([-40.4508527,-3.578592323],'EPSG:4674'),  {'point_id': '2308203'}),"
2302800,Canindé,CE,AS,-39.43039024,-4.402115125,"ee.Feature(ee.Geometry.Point([-39.43039024,-4.402115125],'EPSG:4674'),  {'point_id': '2302800'}),"
2303105,Cariré,CE,AS,-40.52169343,-3.951873641,"ee.Feature(ee.Geometry.Point([-40.52169343,-3.951873641],'EPSG:4674'),  {'point_id': '2303105'}),"
2304350,Forquilha,CE,AS,-40.22547142,-3.822351192,"ee.Feature(ee.Geometry.Point([-40.22547142,-3.822351192],'EPSG:4674'),  {'point_id': '2304350'}),"
2304905,Groaíras,CE,AS,-40.36530853,-3.912348469,"ee.Feature(ee.Geometry.Point([-40.36530853,-3.912348469],'EPSG:4674'),  {'point_id': '2304905'}),"
2306108,Irauçuba,CE,AS,-39.81760219,-3.86575939,"ee.Feature(ee.Geometry.Point([-39.81760219,-3.86575939],'EPSG:4674'),  {'point_id': '2306108'}),"
2306306,Itapajé,CE,AS,-39.5750397,-3.732780517,"ee.Feature(ee.Geometry.Point([-39.5750397,-3.732780517],'EPSG:4674'),  {'point_id': '2306306'}),"
2306405,Itapipoca,CE,AS,-39.59829541,-3.395208778,"ee.Feature(ee.Geometry.Point([-39.59829541,-3.395208778],'EPSG:4674'),  {'point_id': '2306405'}),"
2308377,Miraíma,CE,AS,-39.90862365,-3.560568584,"ee.Feature(ee.Geometry.Point([-39.90862365,-3.560568584],'EPSG:4674'),  {'point_id': '2308377'}),"
2309904,Pacujá,CE,AS,-40.68558909,-4.005895197,"ee.Feature(ee.Geometry.Point([-40.68558909,-4.005895197],'EPSG:4674'),  {'point_id': '2309904'}),"
2312205,Santa Quitéria,CE,AS,-40.04196612,-4.340677407,"ee.Feature(ee.Geometry.Point([-40.04196612,-4.340677407],'EPSG:4674'),  {'point_id': '2312205'}),"
2313351,Tejuçuoca,CE,AS,-39.58333986,-3.931998692,"ee.Feature(ee.Geometry.Point([-39.58333986,-3.931998692],'EPSG:4674'),  {'point_id': '2313351'}),"
2313955,Varjota,CE,AS,-40.49393507,-4.167849674,"ee.Feature(ee.Geometry.Point([-40.49393507,-4.167849674],'EPSG:4674'),  {'point_id': '2313955'}),"
2301257,Ararendá,CE,AS,-40.74623367,-4.772963591,"ee.Feature(ee.Geometry.Point([-40.74623367,-4.772963591],'EPSG:4674'),  {'point_id': '2301257'}),"
2305209,Hidrolândia,CE,AS,-40.40506124,-4.432553688,"ee.Feature(ee.Geometry.Point([-40.40506124,-4.432553688],'EPSG:4674'),  {'point_id': '2305209'}),"
2305654,Ipaporanga,CE,AS,-40.80419574,-4.90968904,"ee.Feature(ee.Geometry.Point([-40.80419574,-4.90968904],'EPSG:4674'),  {'point_id': '2305654'}),"
2309300,Nova Russas,CE,AS,-40.52877156,-4.679847854,"ee.Feature(ee.Geometry.Point([-40.52877156,-4.679847854],'EPSG:4674'),  {'point_id': '2309300'}),"
2310951,Pires Ferreira,CE,AS,-40.58425179,-4.259149234,"ee.Feature(ee.Geometry.Point([-40.58425179,-4.259149234],'EPSG:4674'),  {'point_id': '2310951'}),"
2310258,Paraipaba,CE,AS,-39.17929621,-3.422270145,"ee.Feature(ee.Geometry.Point([-39.17929621,-3.422270145],'EPSG:4674'),  {'point_id': '2310258'}),"
2312403,São Gonçalo do Amarante,CE,AS,-39.0605603,-3.600557593,"ee.Feature(ee.Geometry.Point([-39.0605603,-3.600557593],'EPSG:4674'),  {'point_id': '2312403'}),"
2313500,Trairi,CE,AS,-39.35359628,-3.337429808,"ee.Feature(ee.Geometry.Point([-39.35359628,-3.337429808],'EPSG:4674'),  {'point_id': '2313500'}),"
2313559,Tururu,CE,AS,-39.40572521,-3.551092656,"ee.Feature(ee.Geometry.Point([-39.40572521,-3.551092656],'EPSG:4674'),  {'point_id': '2313559'}),"
2313757,Umirim,CE,AS,-39.38467849,-3.686976376,"ee.Feature(ee.Geometry.Point([-39.38467849,-3.686976376],'EPSG:4674'),  {'point_id': '2313757'}),"
2313807,Uruburetama,CE,AS,-39.51453857,-3.621277928,"ee.Feature(ee.Geometry.Point([-39.51453857,-3.621277928],'EPSG:4674'),  {'point_id': '2313807'}),"
2303709,Caucaia,CE,AS,-38.80968603,-3.783584614,"ee.Feature(ee.Geometry.Point([-38.80968603,-3.783584614],'EPSG:4674'),  {'point_id': '2303709'}),"
2310209,Paracuru,CE,AS,-39.03878937,-3.480785673,"ee.Feature(ee.Geometry.Point([-39.03878937,-3.480785673],'EPSG:4674'),  {'point_id': '2310209'}),"
2310704,Pentecoste,CE,AS,-39.14603533,-3.85384158,"ee.Feature(ee.Geometry.Point([-39.14603533,-3.85384158],'EPSG:4674'),  {'point_id': '2310704'}),"
2312601,São Luís do Curu,CE,AS,-39.26447863,-3.646295954,"ee.Feature(ee.Geometry.Point([-39.26447863,-3.646295954],'EPSG:4674'),  {'point_id': '2312601'}),"
2300903,Apuiarés,CE,AS,-39.3307025,-3.96831509,"ee.Feature(ee.Geometry.Point([-39.3307025,-3.96831509],'EPSG:4674'),  {'point_id': '2300903'}),"
2303006,Caridade,CE,AS,-39.10989088,-4.203792952,"ee.Feature(ee.Geometry.Point([-39.10989088,-4.203792952],'EPSG:4674'),  {'point_id': '2303006'}),"
2304608,General Sampaio,CE,AS,-39.45111696,-4.06392111,"ee.Feature(ee.Geometry.Point([-39.45111696,-4.06392111],'EPSG:4674'),  {'point_id': '2304608'}),"
2307700,Maranguape,CE,AS,-38.81213614,-4.006667583,"ee.Feature(ee.Geometry.Point([-38.81213614,-4.006667583],'EPSG:4674'),  {'point_id': '2307700'}),"
2310407,Paramoti,CE,AS,-39.37708007,-4.15983255,"ee.Feature(ee.Geometry.Point([-39.37708007,-4.15983255],'EPSG:4674'),  {'point_id': '2310407'}),"
2300150,Acarape,CE,AS,-38.66212408,-4.216831545,"ee.Feature(ee.Geometry.Point([-38.66212408,-4.216831545],'EPSG:4674'),  {'point_id': '2300150'}),"
2301208,Aracoiaba,CE,AS,-38.71347038,-4.482955661,"ee.Feature(ee.Geometry.Point([-38.71347038,-4.482955661],'EPSG:4674'),  {'point_id': '2301208'}),"
2301950,Barreira,CE,AS,-38.62048069,-4.322141953,"ee.Feature(ee.Geometry.Point([-38.62048069,-4.322141953],'EPSG:4674'),  {'point_id': '2301950'}),"
2302107,Baturité,CE,AS,-38.85100877,-4.383345441,"ee.Feature(ee.Geometry.Point([-38.85100877,-4.383345441],'EPSG:4674'),  {'point_id': '2302107'}),"
2302909,Capistrano,CE,AS,-38.9079529,-4.467818927,"ee.Feature(ee.Geometry.Point([-38.9079529,-4.467818927],'EPSG:4674'),  {'point_id': '2302909'}),"
2304954,Guaiúba,CE,AS,-38.6698479,-4.10225271,"ee.Feature(ee.Geometry.Point([-38.6698479,-4.10225271],'EPSG:4674'),  {'point_id': '2304954'}),"
2305266,Ibaretama,CE,AS,-38.72479542,-4.780034597,"ee.Feature(ee.Geometry.Point([-38.72479542,-4.780034597],'EPSG:4674'),  {'point_id': '2305266'}),"
2309458,Ocara,CE,AS,-38.50733194,-4.5264597,"ee.Feature(ee.Geometry.Point([-38.50733194,-4.5264597],'EPSG:4674'),  {'point_id': '2309458'}),"
2309607,Pacajus,CE,AS,-38.49832726,-4.183824916,"ee.Feature(ee.Geometry.Point([-38.49832726,-4.183824916],'EPSG:4674'),  {'point_id': '2309607'}),"
2311306,Quixadá,CE,AS,-38.94703554,-4.954473136,"ee.Feature(ee.Geometry.Point([-38.94703554,-4.954473136],'EPSG:4674'),  {'point_id': '2311306'}),"
2311603,Redenção,CE,AS,-38.76236533,-4.245592054,"ee.Feature(ee.Geometry.Point([-38.76236533,-4.245592054],'EPSG:4674'),  {'point_id': '2311603'}),"
2303501,Cascavel,CE,AS,-38.29707752,-4.239072142,"ee.Feature(ee.Geometry.Point([-38.29707752,-4.239072142],'EPSG:4674'),  {'point_id': '2303501'}),"
2303956,Chorozinho,CE,AS,-38.46833814,-4.30232543,"ee.Feature(ee.Geometry.Point([-38.46833814,-4.30232543],'EPSG:4674'),  {'point_id': '2303956'}),"
2308708,Morada Nova,CE,AS,-38.43288993,-5.034721125,"ee.Feature(ee.Geometry.Point([-38.43288993,-5.034721125],'EPSG:4674'),  {'point_id': '2308708'}),"
2301000,Aquiraz,CE,AS,-38.39408002,-3.97656968,"ee.Feature(ee.Geometry.Point([-38.39408002,-3.97656968],'EPSG:4674'),  {'point_id': '2301000'}),"
2301109,Aracati,CE,AS,-37.68554466,-4.680981276,"ee.Feature(ee.Geometry.Point([-37.68554466,-4.680981276],'EPSG:4674'),  {'point_id': '2301109'}),"
2302206,Beberibe,CE,AS,-38.11290329,-4.40171957,"ee.Feature(ee.Geometry.Point([-38.11290329,-4.40171957],'EPSG:4674'),  {'point_id': '2302206'}),"
2304459,Fortim,CE,AS,-37.87370326,-4.46439637,"ee.Feature(ee.Geometry.Point([-37.87370326,-4.46439637],'EPSG:4674'),  {'point_id': '2304459'}),"
2305233,Horizonte,CE,AS,-38.46501399,-4.102182554,"ee.Feature(ee.Geometry.Point([-38.46501399,-4.102182554],'EPSG:4674'),  {'point_id': '2305233'}),"
2310001,Palhano,CE,AS,-38.02810456,-4.708393618,"ee.Feature(ee.Geometry.Point([-38.02810456,-4.708393618],'EPSG:4674'),  {'point_id': '2310001'}),"
2310852,Pindoretama,CE,AS,-38.30533531,-4.054624358,"ee.Feature(ee.Geometry.Point([-38.30533531,-4.054624358],'EPSG:4674'),  {'point_id': '2310852'}),"
2311801,Russas,CE,AS,-38.1482769,-4.843811862,"ee.Feature(ee.Geometry.Point([-38.1482769,-4.843811862],'EPSG:4674'),  {'point_id': '2311801'}),"
2304285,Eusébio,CE,AS,-38.4575977,-3.875980392,"ee.Feature(ee.Geometry.Point([-38.4575977,-3.875980392],'EPSG:4674'),  {'point_id': '2304285'}),"
2304400,Fortaleza,CE,AS,-38.52800153,-3.785832236,"ee.Feature(ee.Geometry.Point([-38.52800153,-3.785832236],'EPSG:4674'),  {'point_id': '2304400'}),"
2306256,Itaitinga,CE,AS,-38.54996022,-3.998031824,"ee.Feature(ee.Geometry.Point([-38.54996022,-3.998031824],'EPSG:4674'),  {'point_id': '2306256'}),"
2307650,Maracanaú,CE,AS,-38.62713388,-3.874529382,"ee.Feature(ee.Geometry.Point([-38.62713388,-3.874529382],'EPSG:4674'),  {'point_id': '2307650'}),"
2309706,Pacatuba,CE,AS,-38.59716487,-3.952309824,"ee.Feature(ee.Geometry.Point([-38.59716487,-3.952309824],'EPSG:4674'),  {'point_id': '2309706'}),"
2305357,Icapuí,CE,AS,-37.4106031,-4.738611892,"ee.Feature(ee.Geometry.Point([-37.4106031,-4.738611892],'EPSG:4674'),  {'point_id': '2305357'}),"
2306207,Itaiçaba,CE,AS,-37.84717913,-4.71755914,"ee.Feature(ee.Geometry.Point([-37.84717913,-4.71755914],'EPSG:4674'),  {'point_id': '2306207'}),"
2307007,Jaguaruana,CE,AS,-37.74665207,-4.865691349,"ee.Feature(ee.Geometry.Point([-37.74665207,-4.865691349],'EPSG:4674'),  {'point_id': '2307007'}),"
2401453,Baraúna,RN,AS,-37.61832773,-5.092786321,"ee.Feature(ee.Geometry.Point([-37.61832773,-5.092786321],'EPSG:4674'),  {'point_id': '2401453'}),"
2411056,Tibau,RN,AS,-37.32098631,-4.888374242,"ee.Feature(ee.Geometry.Point([-37.32098631,-4.888374242],'EPSG:4674'),  {'point_id': '2411056'}),"
2300705,Alto Santo,CE,AS,-38.19864399,-5.516694706,"ee.Feature(ee.Geometry.Point([-38.19864399,-5.516694706],'EPSG:4674'),  {'point_id': '2300705'}),"
2306009,Iracema,CE,AS,-38.33824559,-5.777904424,"ee.Feature(ee.Geometry.Point([-38.33824559,-5.777904424],'EPSG:4674'),  {'point_id': '2306009'}),"
2306801,Jaguaribara,CE,AS,-38.52501556,-5.610986847,"ee.Feature(ee.Geometry.Point([-38.52501556,-5.610986847],'EPSG:4674'),  {'point_id': '2306801'}),"
2307601,Limoeiro do Norte,CE,AS,-38.04611873,-5.158110356,"ee.Feature(ee.Geometry.Point([-38.04611873,-5.158110356],'EPSG:4674'),  {'point_id': '2307601'}),"
2311231,Potiretama,CE,AS,-38.16761283,-5.749553245,"ee.Feature(ee.Geometry.Point([-38.16761283,-5.749553245],'EPSG:4674'),  {'point_id': '2311231'}),"
2311504,Quixeré,CE,AS,-37.86239591,-5.088170971,"ee.Feature(ee.Geometry.Point([-37.86239591,-5.088170971],'EPSG:4674'),  {'point_id': '2311504'}),"
2312502,São João do Jaguaribe,CE,AS,-38.27333621,-5.325951811,"ee.Feature(ee.Geometry.Point([-38.27333621,-5.325951811],'EPSG:4674'),  {'point_id': '2312502'}),"
2313104,Tabuleiro do Norte,CE,AS,-38.04424565,-5.324035444,"ee.Feature(ee.Geometry.Point([-38.04424565,-5.324035444],'EPSG:4674'),  {'point_id': '2313104'}),"
2401008,Apodi,RN,AS,-37.83566315,-5.62825002,"ee.Feature(ee.Geometry.Point([-37.83566315,-5.62825002],'EPSG:4674'),  {'point_id': '2401008'}),"
2404309,Governador Dix-Sept Rosado,RN,AS,-37.53677347,-5.395075273,"ee.Feature(ee.Geometry.Point([-37.53677347,-5.395075273],'EPSG:4674'),  {'point_id': '2404309'}),"
2304277,Ereré,CE,AS,-38.31202857,-5.985013164,"ee.Feature(ee.Geometry.Point([-38.31202857,-5.985013164],'EPSG:4674'),  {'point_id': '2304277'}),"
2403202,Doutor Severiano,RN,AS,-38.4013725,-6.115371928,"ee.Feature(ee.Geometry.Point([-38.4013725,-6.115371928],'EPSG:4674'),  {'point_id': '2403202'}),"
2403301,Encanto,RN,AS,-38.30635232,-6.134222625,"ee.Feature(ee.Geometry.Point([-38.30635232,-6.134222625],'EPSG:4674'),  {'point_id': '2403301'}),"
2409407,Pau dos Ferros,RN,AS,-38.16975694,-6.117406029,"ee.Feature(ee.Geometry.Point([-38.16975694,-6.117406029],'EPSG:4674'),  {'point_id': '2409407'}),"
2411007,Rodolfo Fernandes,RN,AS,-38.08092411,-5.85848938,"ee.Feature(ee.Geometry.Point([-38.08092411,-5.85848938],'EPSG:4674'),  {'point_id': '2411007'}),"
2411908,São Francisco do Oeste,RN,AS,-38.18378828,-5.985177137,"ee.Feature(ee.Geometry.Point([-38.18378828,-5.985177137],'EPSG:4674'),  {'point_id': '2411908'}),"
2412500,São Miguel,RN,AS,-38.4742772,-6.214359168,"ee.Feature(ee.Geometry.Point([-38.4742772,-6.214359168],'EPSG:4674'),  {'point_id': '2412500'}),"
2413607,Severiano Melo,RN,AS,-37.97270473,-5.769195338,"ee.Feature(ee.Geometry.Point([-37.97270473,-5.769195338],'EPSG:4674'),  {'point_id': '2413607'}),"
2301604,Assaré,CE,AS,-39.86923052,-6.90963866,"ee.Feature(ee.Geometry.Point([-39.86923052,-6.90963866],'EPSG:4674'),  {'point_id': '2301604'}),"
2303204,Caririaçu,CE,AS,-39.27488464,-7.021814921,"ee.Feature(ee.Geometry.Point([-39.27488464,-7.021814921],'EPSG:4674'),  {'point_id': '2303204'}),"
2304301,Farias Brito,CE,AS,-39.54907065,-6.909449748,"ee.Feature(ee.Geometry.Point([-39.54907065,-6.909449748],'EPSG:4674'),  {'point_id': '2304301'}),"
2304806,Granjeiro,CE,AS,-39.25218131,-6.911691235,"ee.Feature(ee.Geometry.Point([-39.25218131,-6.911691235],'EPSG:4674'),  {'point_id': '2304806'}),"
2301703,Aurora,CE,AS,-38.9691073,-6.988912833,"ee.Feature(ee.Geometry.Point([-38.9691073,-6.988912833],'EPSG:4674'),  {'point_id': '2301703'}),"
2301802,Baixio,CE,AS,-38.75303792,-6.711450386,"ee.Feature(ee.Geometry.Point([-38.75303792,-6.711450386],'EPSG:4674'),  {'point_id': '2301802'}),"
2305704,Ipaumirim,CE,AS,-38.74304892,-6.809176555,"ee.Feature(ee.Geometry.Point([-38.74304892,-6.809176555],'EPSG:4674'),  {'point_id': '2305704'}),"
2502201,Bom Jesus,PB,AS,-38.63020519,-6.822778978,"ee.Feature(ee.Geometry.Point([-38.63020519,-6.822778978],'EPSG:4674'),  {'point_id': '2502201'}),"
2503308,Cachoeira dos Índios,PB,AS,-38.69565213,-6.946003564,"ee.Feature(ee.Geometry.Point([-38.69565213,-6.946003564],'EPSG:4674'),  {'point_id': '2503308'}),"
2513307,Santa Helena,PB,AS,-38.58412282,-6.730481007,"ee.Feature(ee.Geometry.Point([-38.58412282,-6.730481007],'EPSG:4674'),  {'point_id': '2513307'}),"
